측정월,측정소코드,월평균값,상태값,국가기준초과여부,충남기준초과여부,1시간자료최고값,1시간자료최고일시,1시간자료최저값,1시간자료최저일시,1시간자료국가기준초과합,1시간자료충남기준초과합,정상자료합계,정상1시간평균값합계,일평균최고값,일평균최고일,일평균최저값,일평균최저일,일평균국가기준초과합계,일평균충남기준초과합계,일평균정상상태합,8시간평균최고값,8시간평균최고일,8시간평균최저값,8시간평균최저일,8시간평균국가기준초과합,8시간평균충남기준초과합,8시간평균정상상태합,생성일시,월유효가동률,데이터율
2020-05-01,예산군,0.039,정상자료,0,0,0.081,617,0.009,2007,0,0,739,5,0,28.999,0.051,31,0.021,5,0,0,31,0.071,30,0.034,3,4,4,31,100
2020-05-01,예산군,0.3,정상자료,0,0,0.7,2518,0.2,701,0,0,739,5,0,247.1,0.4,6,0.2,7,0,0,31,0.6,10,0.3,1,0,0,31,100
2020-05-01,예산군,0.003,정상자료,0,0,0.021,2820,0.002,1200,0,0,739,5,0,2.393,0.005,28,0.002,16,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,0.007,정상자료,0,0,0.022,1418,0.002,203,0,0,739,5,0,5.18,0.012,6,0.004,9,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,0.009,정상자료,0,0,0.027,3006,0.004,122,0,0,739,5,0,6.75,0.016,6,0.006,9,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,0.002,정상자료,0,0,0.011,609,0.001,719,0,0,739,5,0,1.666,0.003,5,0.002,1,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,1.1,정상자료,0,0,2.6,1216,0.4,2205,0,0,742,2,0,820.1,1.5,12,0.8,3,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,17.5,정상자료,0,0,28.2,3014,7.8,1304,0,0,742,2,0,12984.6,21.4,30,12.6,5,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,24.1,정상자료,0,0,25.1,1904,23.2,1306,0,0,742,2,0,17877.9,24.4,5,23.9,3,0,0,31,0,,0,,0,0,0,100
2020-05-01,예산군,74.4,정상자료,0,0,100,101,17.1,713,0,0,742,2,0,55167.9,100,9,30.9,7,0,0,31,0,,0,,0,0,0,100
2020-05-01,공주,202.5,정상자료,0,0,202.5,3122,0,,0,0,742,2,0,202.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,탄천면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-05-01,대천2동,247.5,정상자료,0,0,247.5,3121,0,,0,0,742,2,0,247.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,주교면,202.5,정상자료,0,0,202.5,3123,0,,0,0,722,1,21,202.5,1,,0,,0,0,0,0,,0,,0,0,0,97.17
2020-05-01,모종동,202.5,정상자료,0,0,202.5,3123,0,,0,0,735,9,0,202.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,배방읍,270,정상자료,0,0,270,3122,0,,0,0,744,0,0,270,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,도고면,270,정상자료,0,0,270,3119,0,,0,0,744,0,0,270,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,인주면,135,정상자료,0,0,135,3114,0,,0,0,744,0,0,135,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,둔포면,270,정상자료,0,0,270,3121,0,,0,0,744,0,0,270,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,독곶리,135,정상자료,0,0,135,3123,0,,0,0,744,0,0,135,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,동문동,247.5,정상자료,0,0,247.5,3108,0,,0,0,744,0,0,247.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,대산리,315,정상자료,0,0,315,3119,0,,0,0,744,0,0,315,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,성연면,247.5,정상자료,0,0,247.5,3123,0,,0,0,744,0,0,247.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,논산,112.5,정상자료,0,0,112.5,3121,0,,0,0,744,0,0,112.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,엄사면,225,정상자료,0,0,225,3123,0,,0,0,744,0,0,225,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,당진시청사,225,정상자료,0,0,225,3111,0,,0,0,744,0,0,225,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,송산면,202.5,정상자료,0,0,202.5,3023,0,,0,0,742,2,0,202.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,금산읍,112.5,정상자료,0,0,112.5,3108,0,,0,0,743,1,0,112.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,부여읍,202.5,정상자료,0,0,202.5,3118,0,,0,0,742,2,0,202.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,서천읍,270,정상자료,0,0,270,3123,0,,0,0,744,0,0,270,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,서면,360,정상자료,0,0,360,3121,0,,0,0,744,0,0,360,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,장항읍,22.5,정상자료,0,0,22.5,3119,0,,0,0,744,0,0,22.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,청양읍,202.5,정상자료,0,0,202.5,3110,0,,0,0,744,0,0,202.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,홍성읍,225,정상자료,0,0,225,3122,0,,0,0,743,1,0,225,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,내포,360,정상자료,0,0,360,3113,0,,0,0,744,0,0,360,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,예산군,157.5,정상자료,0,0,157.5,3108,0,,0,0,742,2,0,157.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,이원면,157.5,정상자료,0,0,157.5,3103,0,,0,0,741,3,0,157.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,태안읍,202.5,정상자료,0,0,202.5,3108,0,,0,0,742,2,0,202.5,1,,0,,0,0,0,0,,0,,0,0,0,100
2020-05-01,이동차1,360,정상자료,0,0,360,3103,0,,0,0,719,0,0,360,1,,0,,0,0,0,0,,0,,0,0,0,96.64
2020-05-01,이동차2,360,정상자료,0,0,360,3110,0,,0,0,718,0,26,360,1,,0,,0,0,0,0,,0,,0,0,0,96.51
2020-05-01,배방읍,0.015,정상자료,0,0,0.052,1421,0.005,210,0,0,738,6,0,11.337,0.027,6,0.008,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,배방읍,0.004,정상자료,0,0,0.024,2106,0.002,100,0,0,738,6,0,2.628,0.008,6,0.002,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,배방읍,1.3,정상자료,0,0,4.7,1211,0.3,523,0,0,744,0,0,965.8,2.7,12,0.7,16,0,0,31,0,,0,,0,0,0,100
2020-05-01,배방읍,18.2,정상자료,0,0,29.1,3016,9.2,1305,0,0,744,0,0,13536.5,22.2,2,14.2,19,0,0,31,0,,0,,0,0,0,100
2020-05-01,배방읍,24.9,정상자료,0,0,26.6,1303,23.6,2812,0,0,744,0,0,18510.2,26,15,23.8,29,0,0,31,0,,0,,0,0,0,100
2020-05-01,배방읍,69,정상자료,0,0,99.9,608,19.5,813,0,0,744,0,0,51343.9,93.7,9,34.9,7,0,0,31,0,,0,,0,0,0,100
2020-05-01,배방읍,215,정상자료,0,0,918,2912,1,100,0,0,744,0,0,159682,312,13,27,15,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,40,정상자료,0,0,144,1417,4,1003,19,0,739,5,0,29521,87,11,14,9,0,1,31,0,,0,,0,0,0,100
2020-05-01,도고면,26,정상자료,0,0,91,2304,4,912,127,0,706,5,33,18302,55,25,11,9,4,3,30,0,,0,,0,0,0,95.53
2020-05-01,도고면,0.041,정상자료,0,0,0.134,3017,0.003,323,2,2,739,5,0,30.312,0.06,30,0.017,5,0,0,31,0.1,30,0.032,5,10,10,31,100
2020-05-01,도고면,0.4,정상자료,0,0,1,2019,0.2,212,0,0,739,5,0,262.2,0.5,6,0.3,1,0,0,31,0.6,6,0.3,1,0,0,31,100
2020-05-01,도고면,0.004,정상자료,0,0,0.017,2019,0.003,100,0,0,739,5,0,2.656,0.005,20,0.003,1,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,0.008,정상자료,0,0,0.029,1419,0.002,2404,0,0,739,5,0,6.149,0.015,6,0.005,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,0.011,정상자료,0,0,0.039,323,0.004,2404,0,0,739,5,0,8.132,0.019,6,0.007,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,0.003,정상자료,0,0,0.024,323,0.002,100,0,0,739,5,0,1.971,0.004,3,0.002,1,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,1.2,정상자료,0,0,3.7,1216,0.2,521,0,0,744,0,0,894.2,1.8,9,0.7,5,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,17.7,정상자료,0,0,28.6,3015,7.7,1305,0,0,744,0,0,13170.6,21.6,2,12.5,5,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,22.9,정상자료,0,0,25.6,114,18,1305,0,0,744,0,0,17014.4,24.2,1,21.7,13,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,78.7,정상자료,0,0,100,100,21.2,711,0,0,744,0,0,58522,99.9,9,41.2,7,0,0,31,0,,0,,0,0,0,100
2020-05-01,도고면,207,정상자료,0,0,898,1312,1,100,0,0,744,0,0,154374,295,29,34,15,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,43,정상자료,0,0,136,1114,5,915,22,0,729,15,0,31327,87,11,15,9,0,1,30,0,,0,,0,0,0,100
2020-05-01,인주면,25,정상자료,0,0,99,2610,1,2003,133,0,734,7,3,18105,53,25,6,20,5,3,31,0,,0,,0,0,0,99.59
2020-05-01,인주면,0.044,정상자료,0,0,0.102,3016,0.006,2105,1,1,737,7,0,32.243,0.062,31,0.025,5,0,0,31,0.092,30,0.037,5,14,14,31,100
2020-05-01,인주면,0.4,정상자료,0,0,1.1,2504,0.2,211,0,0,737,7,0,264.9,0.7,25,0.2,7,0,0,31,0.9,25,0.3,1,0,0,31,100
2020-05-01,인주면,0.004,정상자료,0,0,0.043,2420,0.003,100,0,0,737,7,0,3.132,0.011,24,0.003,1,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,0.012,정상자료,0,0,0.051,1419,0.003,201,0,0,737,7,0,8.629,0.025,14,0.005,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,0.015,정상자료,0,0,0.064,1406,0.005,201,0,0,737,7,0,11.052,0.03,14,0.007,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,0.003,정상자료,0,0,0.027,1406,0.002,100,0,0,737,7,0,2.404,0.006,6,0.002,10,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,1,정상자료,0,0,3.4,114,0.2,523,0,0,744,0,0,737.4,1.6,1,0.6,5,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,17.6,정상자료,0,0,28.9,3014,10,2105,0,0,744,0,0,13131.3,21.3,30,13.3,5,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,25.5,정상자료,0,0,28.2,3013,20.5,1305,0,0,744,0,0,18991.4,26.6,30,23.9,5,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,76.2,정상자료,0,0,100,103,21.1,714,0,0,744,0,0,56685,99.2,9,37,7,0,0,31,0,,0,,0,0,0,100
2020-05-01,인주면,199,정상자료,0,0,918,2812,1,100,0,0,744,0,0,147723,292,29,27,15,0,0,31,0,,0,,0,0,0,100
2020-05-01,둔포면,46,정상자료,0,0,147,1112,8,1002,20,0,736,8,0,34035,91,11,19,20,0,1,31,0,,0,,0,0,0,100
2020-06-01,탄천면,0.01,정상자료,0,0,0.039,200,0.004,111,0,0,712,7,1,7.158,0.019,12,0.005,14,0,0,30,0,,0,,0,0,0,99.86
2020-06-01,탄천면,0.003,정상자료,0,0,0.021,1705,0.002,100,0,0,712,7,1,1.993,0.005,12,0.002,1,0,0,30,0,,0,,0,0,0,99.86
2020-06-01,탄천면,0.9,정상자료,0,0,2.6,113,0.2,605,0,0,720,0,0,630.5,1.2,1,0.6,12,0,0,30,0,,0,,0,0,0,100
2020-06-01,탄천면,23,정상자료,0,0,33.7,916,12.6,123,0,0,720,0,0,16575.2,25.8,9,18.6,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,탄천면,24,정상자료,0,0,26.5,102,22.1,201,0,0,720,0,0,17312.1,25.7,1,23.2,18,0,0,30,0,,0,,0,0,0,100
2020-06-01,탄천면,78,정상자료,0,0,99.3,1102,23.8,116,0,0,720,0,0,56167.8,93.1,30,61,9,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,30,정상자료,0,0,99,817,1,2923,0,0,712,7,1,21234,62,9,6,30,0,0,30,0,,0,,0,0,0,99.86
2020-06-01,대천2동,16,정상자료,0,0,53,2010,0,419,8,0,706,7,7,11012,26,16,1,30,0,0,30,0,,0,,0,0,0,99.02
2020-06-01,대천2동,0.046,정상자료,0,0,0.093,2116,0.01,2805,0,0,713,7,0,32.711,0.062,16,0.025,12,0,0,30,0.079,19,0.046,12,11,11,30,100
2020-06-01,대천2동,0.4,정상자료,0,0,0.8,514,0.1,2308,0,0,713,7,0,296.5,0.8,6,0.1,24,0,0,30,0.8,5,0.1,24,0,0,30,100
2020-06-01,대천2동,0.005,정상자료,0,0,0.011,2822,0.003,1112,0,0,713,7,0,3.394,0.006,6,0.004,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,0.007,정상자료,0,0,0.022,1219,0.002,101,0,0,713,7,0,4.912,0.015,12,0.005,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,0.009,정상자료,0,0,0.033,1207,0.004,101,0,0,713,7,0,6.495,0.019,12,0.006,25,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,0.002,정상자료,0,0,0.012,1207,0.002,100,0,0,713,7,0,1.633,0.004,12,0.002,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,1.6,정상자료,0,0,6.2,2921,0.3,1405,0,0,720,0,0,1128.1,3.8,24,0.9,12,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,15.1,정상자료,0,0,30.3,1011,-39.9,223,0,0,720,0,0,10847.6,24.9,9,-17.9,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,24.5,정상자료,0,0,26,2616,23.3,113,0,0,720,0,0,17611.1,25.7,30,24.1,11,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,80.4,정상자료,0,0,100,100,1.1,223,0,0,720,0,0,57897.9,99.9,6,37.7,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,성황동,23,정상자료,0,0,50,2402,3,3003,44,0,634,79,7,14432,36,23,6,30,1,0,27,0,,0,,0,0,0,98.91
2020-06-01,성황동,0.054,정상자료,0,0,0.143,2217,0.004,805,32,32,640,80,0,34.736,0.075,5,0.03,12,0,0,27,0.125,22,0.044,25,23,23,27,100
2020-06-01,성황동,0.6,정상자료,0,0,1.1,1118,0.3,413,0,0,640,80,0,404.9,0.8,12,0.4,9,0,0,27,0.9,12,0.6,9,0,0,27,100
2020-06-01,성황동,0.003,정상자료,0,0,0.011,1118,0.002,400,0,0,640,80,0,1.916,0.004,6,0.002,4,0,0,27,0,,0,,0,0,0,100
2020-06-01,성황동,0.015,정상자료,0,0,0.043,1005,0.004,2603,0,0,624,96,0,9.514,0.026,9,0.008,14,0,0,26,0,,0,,0,0,0,100
2020-06-01,성황동,0.019,정상자료,0,0,0.082,1006,0.006,2603,0,0,624,96,0,11.7,0.032,9,0.011,14,0,0,26,0,,0,,0,0,0,100
2020-06-01,성황동,0.003,정상자료,0,0,0.042,1006,0.001,602,0,0,624,96,0,2.143,0.007,9,0.002,7,0,0,26,0,,0,,0,0,0,100
2020-06-01,성황동,0.8,정상자료,0,0,3.1,2921,0.1,2503,0,0,647,73,0,534.9,1.3,24,0.5,12,0,0,27,0,,0,,0,0,0,100
2020-06-01,성황동,24,정상자료,0,0,33.4,2216,17.8,1505,0,0,647,73,0,15499.8,27,22,19.7,30,0,0,27,0,,0,,0,0,0,100
2020-06-01,성황동,28.7,정상자료,0,0,32.3,1017,26.8,2212,0,0,647,73,0,18563,29.4,10,28.1,6,0,0,27,0,,0,,0,0,0,100
2020-06-01,성황동,66.8,정상자료,0,0,95.3,1023,31.7,913,0,0,647,73,0,43226.4,88.9,30,47.6,9,0,0,27,0,,0,,0,0,0,100
2020-06-01,성황동,212,정상자료,0,0,996,1012,0,400,0,0,647,73,0,137042,285,15,49,24,0,0,27,0,,0,,0,0,0,100
2020-06-01,백석동,34,교정 중,0,0,102,617,0,2600,2,0,502,193,25,17098,61,6,7,25,0,0,19,0,,0,,0,0,0,95.26
2020-06-01,백석동,21,동일측정소 타항목 비교시 이상,0,0,62,915,1,100,44,0,505,143,72,10508,34,23,15,7,0,0,17,0,,0,,0,0,0,87.52
2020-06-01,백석동,0.053,정상자료,0,0,0.139,2217,0.004,1205,31,31,702,18,0,36.954,0.075,16,0.027,12,0,0,30,0.12,22,0.041,25,23,23,30,100
2020-06-01,백석동,0.5,정상자료,0,0,1.1,1117,0.3,114,0,0,702,18,0,376.2,0.7,6,0.4,1,0,0,30,0.8,23,0.4,30,0,0,30,100
2020-06-01,백석동,0.004,정상자료,0,0,0.02,3007,0.002,100,0,0,702,18,0,2.464,0.005,22,0.002,3,0,0,30,0,,0,,0,0,0,100
2020-06-01,백석동,0.014,정상자료,0,0,0.036,606,0.005,2600,0,0,696,18,6,9.897,0.021,23,0.008,14,0,0,30,0,,0,,0,0,0,99.15
2020-06-01,백석동,0.018,정상자료,0,0,0.057,808,0.007,500,0,0,696,18,6,12.463,0.028,6,0.01,14,0,0,30,0,,0,,0,0,0,99.15
2020-06-01,백석동,0.004,정상자료,0,0,0.025,807,0.001,419,0,0,696,18,6,2.504,0.007,6,0.002,14,0,0,30,0,,0,,0,0,0,99.15
2020-06-01,백석동,0.6,정상자료,0,0,2.9,2405,0.1,1002,0,0,709,11,0,460.4,1.3,1,0.2,7,0,0,30,0,,0,,0,0,0,100
2020-06-01,백석동,23.7,정상자료,0,0,34.2,2215,-2.6,1514,0,0,710,10,0,16858.1,26.9,22,19.3,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,백석동,74.3,정상자료,0,0,99.8,1221,25,115,0,0,709,11,0,52675.7,97.7,30,51.6,9,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,43,정상자료,0,0,111,211,6,3001,4,0,713,6,1,30528,80,6,13,30,0,0,30,0,,0,,0,0,0,99.86
2020-06-01,성성동,28,정상자료,0,0,81,1301,4,3003,143,0,697,6,17,19296,48,6,9,30,4,2,30,0,,0,,0,0,0,97.62
2020-06-01,성성동,0.049,정상자료,0,0,0.117,617,0.004,204,17,17,714,6,0,35.265,0.071,16,0.025,12,0,0,30,0.107,22,0.039,12,23,23,30,100
2020-06-01,성성동,0.4,정상자료,0,0,0.9,1118,0.3,100,0,0,714,6,0,292.3,0.5,5,0.3,1,0,0,30,0.6,5,0.3,15,0,0,30,100
2020-06-01,성성동,0.003,정상자료,0,0,0.008,620,0.003,100,0,0,714,6,0,2.412,0.004,6,0.003,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,0.021,정상자료,0,0,0.062,1218,0.002,2601,0,0,714,6,0,14.802,0.033,12,0.009,14,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,0.028,정상자료,0,0,0.098,210,0.004,2601,0,0,714,6,0,19.882,0.047,12,0.013,14,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,0.007,정상자료,0,0,0.058,1207,0.002,100,0,0,714,6,0,5.091,0.015,12,0.003,25,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,1,정상자료,0,0,3.4,1018,0,604,0,0,720,0,0,695.4,2,1,0.5,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,24,정상자료,0,0,34.7,2215,15.1,204,0,0,720,0,0,17253.6,27.5,22,19.5,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,22.1,정상자료,0,0,27.2,1114,20.4,922,0,0,720,0,0,15929.1,23.2,13,21,17,0,0,30,0,,0,,0,0,0,100
2020-06-01,둔포면,0.011,정상자료,0,0,0.035,1216,0.004,102,0,0,713,7,0,7.897,0.019,12,0.006,4,0,0,30,0,,0,,0,0,0,100
2020-06-01,둔포면,0.014,정상자료,0,0,0.044,209,0.006,102,0,0,713,7,0,9.806,0.023,12,0.009,3,0,0,30,0,,0,,0,0,0,100
2020-06-01,둔포면,0.003,정상자료,0,0,0.017,208,0.002,100,0,0,713,7,0,1.888,0.005,2,0.002,3,0,0,30,0,,0,,0,0,0,100
2020-06-01,둔포면,1.2,정상자료,0,0,3.1,214,0.2,201,0,0,720,0,0,864.4,1.9,26,0.8,12,0,0,30,0,,0,,0,0,0,100
2020-06-01,둔포면,23.1,정상자료,0,0,33.2,2216,13,204,0,0,720,0,0,16596,25.7,22,18.1,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,둔포면,23.1,정상자료,0,0,25.5,1110,21.4,1119,0,0,720,0,0,16656.8,23.6,13,22.7,18,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,0.008,정상자료,0,0,0.019,2320,0.004,1100,0,0,713,7,0,5.608,0.011,9,0.005,25,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,0.01,정상자료,0,0,0.023,807,0.006,221,0,0,713,7,0,6.95,0.013,9,0.007,25,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,0.002,정상자료,0,0,0.006,807,0.001,222,0,0,713,7,0,1.362,0.003,8,0.002,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,1.7,정상자료,0,0,6.5,2413,0.1,605,0,0,720,0,0,1238.6,3.8,24,1,23,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,-30.5,정상자료,0,0,31.2,914,-80,203,0,0,720,0,0,-21959.1,11.2,9,-79.8,25,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,25.8,정상자료,0,0,33,1311,24,100,0,0,720,0,0,18593,27.4,9,24.4,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,대천2동,209,정상자료,0,0,970,112,1,100,0,0,720,0,0,150229,310,1,59,25,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,34,정상자료,0,0,150,819,0,2510,7,0,713,7,0,23944,74,8,9,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,주교면,18,정상자료,0,0,55,1913,0,1818,43,0,677,7,36,12221,30,9,4,30,0,0,29,0,,0,,0,0,0,94.95
2020-06-01,주교면,0.035,정상자료,0,0,0.074,1916,0.006,1206,0,0,713,7,0,24.877,0.048,16,0.014,12,0,0,30,0.064,19,0.032,12,2,2,30,100
2020-06-01,주교면,0.4,정상자료,0,0,0.7,2204,0.1,1821,0,0,713,7,0,285.1,0.5,6,0.2,18,0,0,30,0.6,16,0.4,1,0,0,30,100
2020-06-01,주교면,0.003,정상자료,0,0,0.007,1915,0.002,112,0,0,713,7,0,1.967,0.004,21,0.002,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,성성동,67.9,정상자료,0,0,97.2,1023,23.8,116,0,0,720,0,0,48864.5,91.6,30,47.4,9,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,30,정상자료,0,0,72,414,6,2922,0,0,713,7,0,21159,49,6,10,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,13,정상자료,0,0,34,621,0,2501,0,0,712,7,1,9554,23,6,3,30,0,0,30,0,,0,,0,0,0,99.86
2020-06-01,성거읍,0.051,정상자료,0,0,0.134,915,0.004,207,37,37,713,7,0,36.663,0.073,16,0.031,12,0,0,30,0.117,22,0.039,25,24,24,30,100
2020-06-01,성거읍,0.5,정상자료,0,0,0.9,618,0.2,112,0,0,712,7,1,322.3,0.6,6,0.3,1,0,0,30,0.7,6,0.4,1,0,0,30,99.86
2020-06-01,성거읍,0.003,정상자료,0,0,0.009,620,0.002,100,0,0,713,7,0,2.098,0.005,23,0.002,3,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,0.013,정상자료,0,0,0.036,1008,0.004,1405,0,0,713,7,0,9.297,0.02,9,0.007,14,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,0.017,정상자료,0,0,0.065,207,0.007,1403,0,0,713,7,0,12.038,0.026,2,0.01,14,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,0.004,정상자료,0,0,0.031,207,0.002,223,0,0,713,7,0,2.783,0.007,2,0.003,5,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,0.4,정상자료,0,0,2.1,114,0,120,0,0,720,0,0,258.4,1,1,0.1,12,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,22.9,정상자료,0,0,34,2214,12,204,0,0,720,0,0,16515,25.9,22,18.2,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,25.2,정상자료,0,0,29,314,24,1208,0,0,720,0,0,18159,26.3,11,24,24,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,74.6,정상자료,0,0,100,101,25,115,0,0,720,0,0,53709,99.4,30,57.6,9,0,0,30,0,,0,,0,0,0,100
2020-06-01,성거읍,215,정상자료,0,0,1022,112,0,100,0,0,720,0,0,154472,329,1,42,24,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,41,정상자료,0,0,111,415,5,1403,4,0,715,5,0,29239,78,6,9,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,25,정상자료,0,0,64,603,1,115,117,0,706,5,9,17812,45,6,5,30,3,1,30,0,,0,,0,0,0,98.74
2020-06-01,신방동,0.048,정상자료,0,0,0.121,914,0.005,1206,26,26,715,5,0,34.423,0.067,5,0.026,12,0,0,30,0.109,22,0.041,25,22,22,30,100
2020-06-01,신방동,0.4,정상자료,0,0,0.8,1118,0.1,2419,0,0,715,5,0,258.9,0.5,5,0.2,24,0,0,30,0.6,6,0.2,30,0,0,30,100
2020-06-01,신방동,0.004,정상자료,0,0,0.011,520,0.003,100,0,0,715,5,0,2.636,0.005,23,0.003,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,0.012,정상자료,0,0,0.042,1219,0.001,3001,0,0,715,5,0,8.553,0.022,12,0.006,26,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,0.015,정상자료,0,0,0.049,1908,0.004,2523,0,0,715,5,0,10.856,0.027,12,0.008,26,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,0.003,정상자료,0,0,0.02,1908,0.002,100,0,0,715,5,0,2.371,0.005,2,0.003,1,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,0.9,정상자료,0,0,3.5,113,0.2,303,0,0,720,0,0,628.5,1.6,1,0.5,12,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,23.5,정상자료,0,0,34.3,2215,14,202,0,0,720,0,0,16931,26.5,22,18.7,2,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,23.6,정상자료,0,0,24.5,315,23.1,212,0,0,720,0,0,17010.6,23.8,11,23.3,30,0,0,30,0,,0,,0,0,0,100
2020-06-01,신방동,71.7,정상자료,0,0,99.2,1023,22.5,115,0,0,720,0,0,51607.3,91.7,30,53.6,9,0,0,30,0,,0,,0,0,0,100
